pos,label
p-s---ma- g-------- g-------- d-------- v3siie--- a-s---mn- n-s---mn- u--------,i
d-------- g-------- g-------- a-s---mn- g-------- c-------- a-s---mn- v1spoe--- c-------- g-------- p-s----d- a-s---na- n-s---na- v1sasm--- p-s---na- g-------- v2sasa--- u--------,i
a-p---md- g-------- a-p---na- v2spme--- u-------- g-------- g-------- p-s---md- v2spma--- u--------,i
d-------- g-------- p-s---mn- d-------- p-s----d- v--fnm--- v1spia--- u--------,i
a-s---na- g-------- p-s----d- v1sfia--- u-------- p-s----n- g-------- r-------- n-p---fd- v2spme--- a-p---fd- u--------,i
n-p---fd- g-------- d-------- g-------- p-s---mn- v1sfim--- r-------- n-s---fg- d-------- g-------- p-s----d- d-------- p-s----d- a-s---md- u-------- c-------- p-s---ma- v2paim--- g-------- v-papamn- u--------,i
l-p---ng- g-------- a-p---ng- p-p---nn- p-s---md- v3spia--- a-s---fd- r-------- n-s---fd- a-s---fd- p-p---ng- d-------- g-------- p-s---na- v2spoa--- v-sapamn- a-s---mg- p-s---mg- u--------,i
i-------- g-------- d-------- g-------- v2samm--- c-------- v3pasa--- d-------- p-p---mn- u--------,i
d-------- p-s----d- n-s---nn- a-s---nn- v3sfia--- r-------- n-s---nd- u--------,i
d-------- p-d---mn- g-------- a-p---nd- v-dapmmn- n-p---nd- v3daia--- u-------- v3paia--- g-------- n-s---fa- r-------- n-p---fd- a-p---mg- u--------,i
n-s---mn- g-------- r-------- n-p---fa- c-------- n-p---fa- a-p---fa- v3siia--- r-------- g-------- n-s---md- c-------- a-p---md- n-p---md- u--------,i
n-s---mn- g-------- g-------- n-s---fa- a-s---fa- n-s---fa- g-------- v3saia--- u-------- r-------- g-------- n-p---ma- v3saia--- m-------- u-------- r-------- g-------- n-s---fa- v3saia--- n-s---md- u-------- r-------- g-------- n-s---fa- a-s---fa- v3saia--- v-sppamn- u--------,i
r-------- g-------- n-s---mn- v3saia--- a-s---mn- n-s---mn- u--------,i
p-p---mn- g-------- d-------- v-papamn- v3piia--- a-p---na- n-p---na- u-------- n-p---ma- g-------- n-s---mn- v--pne--- v3sria--- u--------,i
p-p---mn- g-------- v3piie--- c-------- r-------- n-s---fa- n-p---na- v3piia--- u-------- v3piia--- g-------- n-s---md- a-p---fa- n-p---fa- n-p---mg- c-------- n-p---mg- r-------- n-s---ma- n-s---fg- a-s---fg- u--------,i
n-s---fn- g-------- n-s---ma- v3saia--- v-sppefn- r-------- n-s---md- u--------,i
d-------- p-p---mn- g-------- p-p---na- v3piie--- r-------- n-s---ma- u--------,i
d-------- g-------- n-s---mn- v3siia--- n-s---fg- p-s---fa- a-s---na- v3saia--- n-s---md- u-------- c-------- p-s---mn- g-------- n-s---ma- g-------- c-------- n-s---ma- v3saia--- u-------- p-d---mn- p-s---md- v3piia--- n-d---mn- c-------- a-d---mn- n-d---mn- u--------,i
v2dpme--- n-s---fa- n-s---mg- n-s---mg- u--------,i
n-s---fg- v-dapamn- v--pna--- n-s---fa- a-s---fa- u--------,i
c-------- g-------- g-------- g-------- v3sasa--- p-s---mn- g-------- g-------- a-s---mn- v1sasm--- v-sapamn- r-------- a-p---mdc u--------,i
p-s---nn- p-s---md- d-------- a-s---nn- v3sfi---- u--------,i
d-------- v-sapamn- v3siia--- u-------- a-s---ma- g-------- r-------- n-s---ma- v3siia--- u--------,i
p-d---mn- g-------- a-d---mn- v3daia--- r-------- n-s---ma- n-s---fg- a-s---fg- u-------- n-p---mg- g-------- r-------- g-------- n-p---fa- c-------- n-p---fa- v3daim--- u-------- p-s---ma- g-------- v3paia--- r-------- g-------- n-s---fd- c-------- n-s---fd- a-s---fd- v-srpema- u--------,i
d-------- g-------- g-------- p-d---ma- g-------- v-sapamn- v3saia--- n-s---mn- u--------,i
p-d---mn- g-------- v-dapamn- c-------- v-dppemn- n-s---ma- v3daia--- u-------- d-------- g-------- p-s---na- p-s---ma- v3piia--- d-------- g-------- v3piie--- u--------,i
g-------- p-s---mn- v3saia--- a-p---fd- r-------- n-p---fd- v3saia--- g-------- u--------,i
v2ppma--- n-p---mv- n-s---mg- n-p---mv- c-------- d-------- n-p---mg- u-------- d-------- v2ppma--- u--------,i
d-------- p-s---na- p-s---md- p-p----n- a-p---mn- c-------- n-s---mn- u-------- p-s---mn- p-d----a- v3siia--- n-s---fg- r-------- n-s---fg- u--------,i
d-------- d-------- a-s---nv- n-s---mv- v2spma--- n-s---fa- c-------- p-d---md- v2sama--- v--pna--- u--------,i
p-d---mn- g-------- a-d---mn- n-p---mn- v3ppma--- r-------- g-------- n-p---mg- a-p---mg- r-------- g-------- a-p---mg- n-p---mg- c-------- r-------- l-s---mg- n-s---mg- a-s---mg- c-------- g-------- g-------- d-------- n-s---fn- p-s---mg- v3sasm--- a-s---ma- n-s---ma- v--ana--- l-p---md- a-p---md- u--------,i
d-------- g-------- p-s---mn- g-------- a-p---fd- n-p---fd- v3spia--- u-------- d-------- g-------- p-s---na- v3sria--- v--ana--- d-------- d-------- c-------- d-------- u-------- c-------- p-s---md- r-------- n-p---fd- a-p---mn- v3ppoe--- a-p---mn- u--------,i
d-------- v3saim--- u-------- n-s---mn- g-------- a-s---md- v3siie--- n-s---md- u-------- r-------- g-------- v3saia--- n-s---fg- n-s---fa- a-s---fa- u-------- v3saia--- g-------- v--pna--- u--------,i
p-d---mn- g-------- d-------- v3diia--- r-------- n-p---fa- a-p---mg- u--------,i
l-s---fn- g-------- a-s---fn- r-------- p-p---md- n-s---fn- v3siia--- u--------,i
g-------- n-s---mn- v-sapamn- n-p---mg- d-------- v3siie--- r-------- v-sapemn- u-------- n-s---ma- r-------- n-s---fg- a-s---fg- u-------- v-sppamn- r-------- a-s---ma- n-s---ma- u--------,i
a-p---na- g-------- n-s---fd- a-s---fd- v3saim--- n-p---fa- v-sppamn- u--------,i
n-s---fv- c-------- p-s---ma- v2saia--- g-------- a-s---ma- g-------- v-sppama- u-------- n-s---fa- g-------- p-s---md- v3siia--- a-s---mn- v--ana--- n-s---mn- a-s---mn- u--------,i
d-------- g-------- d-------- g-------- p-s---ma- a-s---na- v3saia--- u--------,i
d-------- g-------- p-s---ma- n-s---mn- a-s---na- n-s---mn- n-s---mn- v3saia--- u--------,i
v-sapamn- g-------- v3spia--- n-s---na- a-s---mn- v-sapamn- u--------,i
d-------- v3saim--- n-s---na- v-sppamn- u-------- p-s---mg- g-------- v3siia--- a-s---fn- n-s---fn- v-srpefn- r-------- n-p---nd- n-s---fg- r-------- n-s---md- n-s---md- u--------,i
d-------- g-------- v3saia--- a-s---fg- n-s---fg- g-------- n-s---fn- u-------- c-------- g-------- r-------- a-s---mg- v3saia--- n-s---na- v-sppamg- u-------- n-s---fd- g-------- p-s---ma- v3saia--- n-s---na- g-------- v3siie--- r-------- g-------- v3siia--- u--------,i
n-s---nv- p-s---na- v2spia--- u--------,i
p-s---nn- g-------- p-s----a- n-p---ma- v3saim--- n-s---nn- u--------,i
v2spma--- u-------- g-------- v2spma--- n-s---md- u-------- c-------- v1prsa--- a-d---mn- u--------,i
p-s---fa- g-------- a-s---na- v-sppamn- v3siia--- n-p---ma- a-s---mn- n-s---mn- u--------,i
v2sria--- u--------,i
p-s---na- i-------- p-s----d- a-p---na- v-srpafd- a-p---na- v1spsa--- u--------,i
v1piie--- r-------- n-s---fa- a-s---fa- n-s---fa- n-s---mg- u-------- p-s---fa- g-------- v1paia--- g-------- c-------- v1piia--- d-------- a-p---na- u--------,i
c-------- p-p---na- g-------- d-------- v3paim--- r-------- p-p---md- n-p---mn- a-p---mg- u-------- r-------- g-------- v3paia--- n-s---md- n-s---fa- a-s---fa- u--------,i
n-s---mn- g-------- d-------- n-s---mn- a-s---mg- n-s---mg- v3saia--- a-p---fa- r-------- n-p---fa- a-p---mg- a-p---mg- v-sfpmmn- g-------- n-s---fa- v-sppamn- g-------- a-p---na- n-p---na- u-------- n-p---na- v-sppamn- r-------- n-p---fd- a-s---mg- n-s---mg- a-s---nd- r-------- n-s---nd- u-------- c-------- v3siie--- a-p---ma- a-p---ma- u-------- n-d---ma- g-------- d-------- m-------- n-d---ma- n-p---mg- u--------,i
d-------- a-p---mn- g-------- a-p---mn- v3paia--- a-p---mn- v--pne--- g-------- n-s---ma- c-------- a-p---na- v--anm--- n-p---na- u--------,i
d-------- d-------- n-s---md- n-s---md- v3siia--- n-s---md- u-------- c-------- d-------- v3siia--- u-------- a-s---ma- g-------- r-------- n-s---ma- v3siia--- u--------,i
v-sppemn- g-------- l-s---mn- n-s---mn- d-------- v3siie--- u--------,i
p-s---mg- g-------- n-s---mn- v-sapmmg- v3saia--- u-------- c-------- d-------- p-s---md- a-s---mn- v3siia--- u-------- v3saia--- g-------- r-------- a-p---md- a-s---na- n-s---na- u--------,i
l-p---mn- g-------- d-------- n-p---mn- v3piia--- a-p---mn- u-------- l-p---nn- g-------- v3siie--- n-p---nn- n-s---mg- d-------- r-------- n-s---ma- a-s---ma- a-p---mg- u--------,i
p-p---md- g-------- n-s---mn- d-------- v-srpamn- v3siia--- n-p---fa- n-s---mg- u--------,i
d-------- p-s---mn- a-s---mn- v1siie--- n-s---ma- v--pne--- u--------,i
n-s---ma- g-------- d-------- n-s---mn- v3saia--- u-------- d-------- g-------- v-sapamn- v3saia--- n-s---ma- p-s---mn- g-------- v-srpemn- v3spia--- u--------,i
p-s---fa- g-------- g-------- r-------- n-s---fd- a-s---fd- a-p---mn- a-p---mn- r-------- n-s---ma- v3ppia--- u-------- v3ppia--- g-------- n-p---na- n-s---md- u--------,i
p-s---fa- g-------- a-s---na- d-------- v3paia--- n-p---mn- v-pppamn- n-s---fa- n-s---mg- p-s---fa- p-s---md- v3paia--- n-p---mn- a-p---mg- u--------,i
d-------- p-s----n- c-------- v2spie--- g-------- v2samm--- n-s---mg- a-s----g- u--------,i
v-sapafn- n-s---ma- g-------- n-s---ma- v2samm--- u-------- c-------- g-------- g-------- p-s---na- c-------- n-s---nd- v2saia--- n-s---fa- n-s---mg- c-------- d-------- n-s---nd- u--------,i
d-------- g-------- p-s----g- n-s---mg- r-------- n-p---nd- v1saia--- v-sppefg- c-------- v2siia--- a-s----d- n-s---md- a-s---fn- r-------- a-p---md- a-s---ma- n-s---ma- v--ana--- u-------- c-------- p-s---ma- v--ana--- a-p---mn- v3piia--- a-p---mn- n-s---fn- g-------- c-------- n-s---mn- c-------- n-s---fn- n-s---fn- u--------,i
d-------- p-s----n- p-s---ma- g-------- v-sapafn- n-s---fv- v2saim--- n-p---mg- u-------- d-------- a-s---ma- v-sapafn- r-------- a-s---ma- n-s---ma- u-------- p-s---ma- --------- v3ppia--- n-p---mn- u-------- n-p---mn- g-------- g-------- a-p---mn- n-s---ma- u-------- p-s---mn- g-------- d-------- n-s---fa- a-s---mg- n-s---mg- a-s---mnc u--------,i
p-s---mn- g-------- r-------- n-s---md- v3saia--- n-s---nd- v-sppamn- u--------,i
p-s---ma- d-------- v3paia--- a-p---mn- n-p---mn- d-------- g-------- d-------- v3paia--- u--------,i
p-p---ng- d-------- p-s---ma- v-sapafn- v2spme--- c-------- v2sama--- n-p---ng- c-------- g-------- g-------- v3spsa--- r-------- n-p---md- v--ana--- u-------- l-p---ma- g-------- r-------- n-p---fa- g-------- c-------- r-------- n-s---fa- v--ana--- a-p---ma- v-pppema- u-------- c-------- a-p---mn- v3pasm--- n-s---mg- u-------- v3sasa--- g-------- d-------- n-s---mn- a-s---na- n-s---mn- n-s---mn- a-s---fa- n-s---fa- p-s---na- g-------- a-s---ma- a-p---mg- a-s---na- v3saia--- u--------,i
p-s---ma- g-------- v3siie--- d-------- n-s---fn- r-------- n-s---na- v-sppafn- u--------,i
i-------- p-s---fd- n-s---nv- a-s---nv- u-------- p-s---na- d-------- p-s----a- v1siia--- a-p---na- v-sapafn- u--------,i
i-------- v2saia--- r-------- n-p---fd- a-s---mn- c-------- a-s---mn- v--rne--- u-------- c-------- d-------- p-s----d- n-s---fn- d-------- g-------- d-------- p-s---na- d-------- d-------- u--------,i
d-------- g-------- d-------- g-------- a-s---mn- c-------- a-s---mn- r-------- a-p---mg- v2siie--- u--------,i
d-------- p-s----a- a-s---fd- n-s---fd- v1saia--- r-------- n-p---nd- u--------,i
a-s---na- g-------- p-s----d- v-sfpafn- n-s---na- n-s---md- a-s---md- v1spia--- a-s---fn- r-------- n-s---ma- a-s---ma- c-------- g-------- v3sase--- u--------,i
d-------- p-s----n- g-------- d-------- n-p---fd- v-sppemn- a-p---fd- v2spma--- a-p---md- u-------- n-s---mg- g-------- v2spme--- d-------- u--------,i
n-s---mn- g-------- r-------- n-s---ma- r-------- a-p---ma- n-p---ma- a-s---mn- v3saia--- r-------- n-s---fa- u-------- n-p---mn- g-------- d-------- a-p---mn- v3piie--- u--------,i
a-s---fd- g-------- g-------- d-------- v3sfim--- n-s---ma- g-------- u-------- c-------- d-------- d-------- g-------- v1spia--- n-s---mg- r-------- a-s---na- n-s---na- u-------- c-------- p-s---ma- v1sfie--- c-------- p-s---ma- v--fnm--- v1spia--- u--------,i
d-------- g-------- v-sapafn- v3saim--- u-------- p-s---ma- g-------- v3saia--- d-------- v-sppema- r-------- n-s---ma- a-s---fg- n-s---fg- p-s---fa- g-------- n-s---fd- a-s---mg- v3piia--- u--------,i
g-------- n-s---mn- r-------- n-s---fa- v3siia--- v-sppamn- a-s---fa- n-s---fa- u--------,i
p-p---mn- g-------- c-------- g-------- n-s---mg- a-s---mg- r-------- v3paim--- n-p---na- g-------- v3paim--- u-------- v3paia--- g-------- r-------- n-s---fd- a-s---fd- u-------- n-s---ma- g-------- n-s---fd- v3paia--- n-p---md- v-papamn- d-------- u-------- p-s---fa- g-------- r-------- n-s---ma- v3paia--- n-p---nd- u--------,i
r-------- g-------- n-p---fa- v3paia--- u-------- r-------- g-------- a-p---na- v3paia--- u--------,i
r-------- g-------- d-------- a-p---mn- v3piia--- r-------- n-s---md- n-s---fg- u-------- r-------- g-------- n-s---fa- v3paia--- a-s---md- n-s---md- u--------,i
r-------- g-------- n-s---fn- n-s---fg- v3saia--- a-s---fg- u--------,i
p-s---fa- g-------- d-------- r-------- n-s---ma- v-sppamn- a-s---mn- n-s---mn- n-s---md- a-s---md- r-------- n-p---fd- v3siia--- c-------- p-s---ma- v3saia--- u--------,i
i-------- n-s---mv- u-------- r-------- p-s---ma- v3saia--- n-s---mn- n-p---mg- n-s---mn- n-s---fa- g-------- p-s----d- v--pna--- u-------- n-s---md- g-------- a-s---fa- n-s---fa- v--ana--- r-------- n-p---mg- c-------- v1pasm--- n-s---ma- u-------- p-s---mn- d-------- a-p---md- a-p---na- n-p---na- v3saia--- u--------,i
d-------- v-sapamn- r-------- n-p---fd- v3siia--- u-------- p-s---mn- g-------- v3saim--- v-sppamn- n-s---fa- a-s---fa- u--------,i
p-p---mn- g-------- d-------- n-s---md- a-s---fa- n-s---fa- d-------- v3paia--- a-s---ma- r-------- n-s---ma- u-------- v3paie--- g-------- d-------- c-------- n-p---fa- v3paim--- u--------,i
p-p---md- g-------- n-s---mn- a-p---na- v3siie--- n-p---fa- v-sapamn- u--------,i
v2sama--- p-s---mg- a-s---mv- u-------- p-s---mn- n-s---fa- v2sria--- n-s---fa- g-------- a-s---fa- n-s---fg- g-------- d-------- v2spia--- u--------,i
d-------- g-------- g-------- g-------- p-s---mg- d-------- v2saia--- v-sapmmg- u-------- v2saia--- g-------- p-s---ma- u-------- a-s---na- g-------- v2saie--- n-s---ma- a-p---mg- u--------,i
d-------- d-------- d-------- d-------- p-s---md- p-s---na- v2sama--- n-s---na- u--------,i
d-------- d-------- n-p---md- a-s---ma- n-s---ma- v2sama--- u--------,i
d-------- v3siie--- v-sppemn- u-------- p-s---mg- g-------- v3siia--- n-s---mn- n-s---mn- u--------,i
g-------- c-------- g-------- v3paim--- c-------- n-p---fa- v3paim--- u-------- v3paia--- g-------- a-p---na- c-------- v3paia--- c-------- v3paia--- u-------- n-p---ma- g-------- v3paia--- r-------- g-------- n-s---fd- v3paia--- a-p---na- v-papamn- u-------- r-------- a-p---mg- g-------- v3paia--- u--------,i
v3siia--- g-------- r-------- n-p---fd- l-s---mn- n-s---mn- u-------- r-------- g-------- a-s---ma- n-s---ma- v3siia--- u--------,i
a-p---mn- g-------- r-------- a-s---ma- v3piia--- n-p---na- n-p---fd- u--------,i
g-------- c-------- r-------- n-d---nn- v3saip--- c-------- n-p---na- v3paim--- u-------- v3piia--- g-------- g-------- a-p---na- c-------- r-------- n-p---md- v3paia--- u-------- v3paia--- g-------- d-------- u-------- v3paim--- g-------- a-p---na- u--------,i
g-------- c-------- v3paim--- n-s---mg- v3paim--- g-------- n-s---fa- v3piie--- u-------- d-------- g-------- p-s---na- n-s---mn- v3siie--- n-s---fg- a-s---fg- u--------,i
g-------- c-------- n-s---fg- c-------- n-s---fg- r-------- n-s---ma- v3paim--- u-------- n-p---mn- g-------- n-p---ma- v3paim--- a-s---mg- u-------- v3paia--- g-------- g-------- a-p---md- v-papmmn- n-p---nd- u--------,i
p-p---mn- g-------- a-p---mn- n-s---fd- n-s---ma- v3piie--- a-s---ma- v-pppamn- n-s---ma- n-p---mn- a-p---mg- v-pppamn- a-s---ma- u--------,i
p-s---mn- g-------- n-s---fa- v3siie--- v-sppamn- u--------,i
c-------- g-------- n-s---mn- v3saia--- c-------- r-------- n-s---nn- v3saia--- u-------- g-------- d-------- v3paim--- r-------- a-p---na- n-s---fg- u--------,i
c-------- g-------- a-s---fn- v3saip--- a-s---fn- n-s---fn- u-------- d-------- d-------- d-------- v3piie--- r-------- n-s---ma- a-s---ma- a-p---mg- u--------,i
p-p---md- g-------- a-s---ma- n-s---ma- v3siia--- a-s---mn- n-s---mn- u--------,i
p-p---mn- g-------- n-s---ma- v3paim--- r-------- g-------- n-p---na- a-p---na- v3paia--- u-------- r-------- g-------- n-s---mn- v3saia--- a-s---na- n-s---na- u-------- r-------- g-------- n-s---nn- n-s---fd- a-s---nn- a-p---na- v3siia--- n-s---fg- v-sppafg- u--------,i
p-s---fn- g-------- v3siia--- r-------- n-s---na- v-sppafn- n-s---fa- u--------,i
g-------- c-------- g-------- v3paim--- r-------- n-s---ma- a-s---ma- a-p---mg- u-------- n-s---fa- g-------- p-p---mn- g-------- a-s---fa- r-------- n-s---fg- v3paia--- d-------- r-------- n-p---fd- u-------- r-------- g-------- n-p---na- a-p---na- v3paia--- u--------,i
a-p---mn- g-------- v3piie--- r-------- n-p---fa- g-------- n-p---fa- g-------- u--------,i
g-------- p-s---mn- v3siia--- n-p---fd- v-sppemn- a-p---fd- a-s---mn- n-s---mg- n-s---mn- n-p---ma- a-s---mn- n-s---mn- u--------,i
d-------- g-------- r-------- n-s---fa- v3siie--- a-s---fa- d-------- g-------- r-------- n-s---ma- u-------- c-------- v3siia--- a-s---na- n-s---na- d-------- v-sppamn- u-------- v3siia--- g-------- n-s---fa- g-------- n-s---ma- g-------- u--------,i
d-------- c-------- g-------- g-------- r-------- p-s---ng- a-s---fn- v3saim--- n-s---fn- u-------- d-------- d-------- g-------- r-------- n-s---ma- v3piia--- n-p---mn- d-------- v-pppamn- a-p---mn- d-------- u-------- n-s---mn- g-------- v3siia--- u--------,i
n-s---fn- g-------- d-------- v3siie--- n-p---fg- n-s---mg- a-s---mg- u-------- c-------- p-s---fn- g-------- v3saim--- n-s---na- n-s---fg- u--------,i
a-s---fn- g-------- v3saia--- a-s---ma- n-s---ma- n-s---ma- g-------- u--------,i
v3saia--- g-------- a-s---ma- n-s---ma- r-------- v-srpema- a-p---mg- a-s---fds n-s---fd- a-s---mg- n-s---mg- u--------,i
d-------- g-------- r-------- a-s---mg- v3saia--- u-------- c-------- v3saia--- n-p---ng- a-s---fd- u-------- a-s---fd- g-------- g-------- r-------- n-s---mg- v-sapafn- v-sppefn- v3saia--- n-s---ma- n-s---ma- n-s---ma- u--------,i
n-s---mv- n-s---mv- c-------- g-------- g-------- p-s----a- r-------- a-p---md- v1saia--- c-------- n-s---nd- c-------- n-s---nd- u-------- p-s---na- p-s---md- v2sama--- n-s---na- u--------,i
v2sama--- p-s---fd- n-s---ma- p-s---mn- a-s---mns a-p---mg- v3siie--- u--------,i
g-------- p-s---ma- d-------- g-------- n-s---mn- n-p---mg- n-s---mn- v3saia--- u--------,i
v-sapamn- g-------- v3spia--- n-s---na- a-s---mn- v-sapamn- u--------,i
d-------- p-s----n- g-------- p-s---ma- v2sama--- a-s---mv- n-s---mv- n-s---mv- u--------,i
d-------- g-------- r-------- n-p---md- v2spma--- n-s---na- c-------- g-------- a-p---mn- n-s---ma- a-s---ma- v3pasa--- v3pasa--- g-------- p-s---ma- n-s---fd- u--------,i
d-------- v3saim--- u--------,i
p-s---fa- g-------- d-------- p-s---na- v3siia--- n-s---mn- n-s---mn- u-------- c-------- a-s---mn- d-------- v3slim--- u--------,i
n-s---fn- g-------- d-------- v3saim--- n-p---ng- d-------- v3siie--- v-srpafn- u-------- c-------- v3siie--- a-s---na- d-------- u--------,i
a-s---na- g-------- g-------- p-s---fd- v2saim--- c-------- v2sama--- c-------- v2sama--- u-------- c-------- d-------- p-s----d- r-------- n-s---nn- u-------- c-------- d-------- v1srsa--- a-s---na- p-s---fn- r-------- a-p---md- a-s---fns n-s---fn- v1spia--- u--------,i
p-s---fa- g-------- a-s---na- v-sapamn- v3siia--- n-s---mn- n-s---mn- u--------,i
d-------- g-------- a-p---nn- n-p---nn- p-s---na- g-------- p-s---ma- v--ana--- v2sfia--- n-s---fd- c-------- g-------- p-s---ma- v3spsa--- a-p---nd- n-p---nd- u--------,i
p-s---fn- g-------- d-------- d-------- p-s---ma- d-------- r-------- a-p---md- n-p---md- v3spia--- u-------- c-------- g-------- p-s---ma- v3spia--- n-s---fd- n-p---md- v--pna--- u--------,i
d-------- p-s----n- g-------- d-------- d-------- v2sama--- c-------- p-s---na- v3sasa--- n-s---fn- u--------,i
